city,state,region,year,v1_excel_mt_co2,v2_city_specific_mt_co2,v3_mpg_split_mt_co2,v2_v1_delta,v2_v1_pct,v3_v1_delta,v3_v1_pct,v3_v2_delta,v3_v2_pct,v2_gasoline,v2_diesel,v2_ethanol,v2_electricity,v3_gasoline,v3_diesel,v3_ethanol,v3_electricity
Nashville,Tennessee,SRCE,2037,1178157.3424067858,1909104.9632501674,2185272.6428297004,730947.6208433816,62.04159618868675,1007115.3004229146,85.48224113814375,276167.67957953294,14.465819580153916,1676871.0392888056,109864.1721322444,114093.30101999198,8276.450809125645,1985606.4972719497,89587.99446070688,99264.53723668797,10813.613860355674
Nashville,Tennessee,SRCE,2038,1146626.0536880577,1847111.8107577006,2119735.88699692,700485.7570696429,61.09103790347081,973109.8333088625,84.86723550183687,272624.07623921963,14.759478806395968,1622781.6259312034,109778.68312788889,105843.8621330915,8707.639565516642,1926635.4518367837,89669.29310723003,92048.66291003456,11382.479142872102
Nashville,Tennessee,SRCE,2039,1116665.3132764357,1786796.5094283333,2053896.7838590895,670131.1961518975,60.01182164292798,937231.4705826538,83.93127819406331,267100.2744307562,14.948555866398694,1571759.9253730867,109823.81926866352,98188.25435359417,7024.510432988982,1869273.7482523667,90032.98820909153,85411.86189215435,9178.18550547678
Nashville,Tennessee,SRCE,2040,1090463.9103799688,1733333.1331973404,1997048.278970581,642869.2228173716,58.95373672599268,906584.3685906122,83.13749404826389,263715.1457732406,15.214337089765683,1524028.9825698633,110030.29467614148,91083.16150262828,8190.694448707088,1816367.2538650637,90742.46645549631,79241.40957706507,10697.149072955732
Nashville,Tennessee,SRCE,2041,1057216.6299704844,1684137.928762373,1923443.36948909,626921.2987918886,59.29922789895872,866226.7395186056,81.93464943346466,239305.440726717,14.20937303529385,1479555.1944020991,110374.71399480762,84492.36081974646,9715.659545719962,1745402.434104642,91806.8642751807,73429.14585452343,12804.925254744016
Nashville,Tennessee,SRCE,2042,1035772.663365919,1638433.409916852,1875401.4697613572,602660.7465509329,58.1846545932661,839628.8063954382,81.06303980517518,236968.05984450527,14.463087630551371,1437944.490907924,110845.94704369969,78378.58673792752,11264.385227300798,1699203.5570612825,93263.83578376309,68112.31402696099,14821.76288935078
Nashville,Tennessee,SRCE,2043,1015569.9412189332,1596072.9529775933,1831265.076727212,580503.0117586601,57.16031837865484,815695.1355082787,80.31895218651749,235192.12374961865,14.735675039843898,1399381.2205226913,111453.42428517823,72706.88939582408,12531.418773899515,1656438.8889370502,95171.43123079657,63177.40193572406,16477.354623641044
Nashville,Tennessee,SRCE,2044,1003134.6174814224,1558182.5168556564,1796137.585277117,555047.899374234,55.33134732881584,793002.9677956947,79.05249743914663,237955.0684214607,15.271321930991983,1364096.4854313268,112215.94301816598,67444.42374287438,14425.664663289446,1621060.9618994715,97605.07634658802,58467.49646008402,19004.05057097333
Nashville,Tennessee,SRCE,2045,989780.7733605944,1523154.359531213,1758001.5156450223,533373.5861706187,53.888052842212694,768220.7422844279,77.61524197687679,234847.1561138092,15.418473816802717,1331245.034983893,113081.88508418151,62562.50166717863,16264.937795959799,1581742.835406973,100574.15003930048,54271.94103503655,21412.589163712277
Nashville,Tennessee,SRCE,2046,980367.8679640512,1492576.6622658127,1727871.8868668769,512208.79430176155,52.24659141118888,747504.0189028257,76.247298930266,235295.2246010641,15.764364441011233,1301456.065705638,114098.82784631592,58034.82995438309,18986.938759475615,1548366.3626053503,104188.98822280687,50310.49167825076,25006.044360468903
Nashville,Tennessee,SRCE,2047,970492.093678452,1464629.6276124755,1698987.2128739473,494137.5339340236,50.91618336230811,728495.1191954954,75.0645084015351,234357.5852614718,16.001150109430952,1274212.6547718456,115251.9772081626,53840.55375118022,21324.44188128704,1515680.211482576,108540.02067139614,46705.79552609485,28061.185193880567
Nashville,Tennessee,SRCE,2048,968065.7802681644,1441827.577623993,1679648.3556120384,473761.7973558286,48.939008795930334,711582.575343874,73.50560156632726,237820.77798804548,16.494397921002008,1249956.0520773667,116563.61771026674,49952.122750081006,25355.78508627857,1489198.147647181,113764.72214208802,43332.201041013985,33353.28478175539
Nashville,Tennessee,SRCE,2049,972433.9222240328,1422731.7201009972,1665584.7510002835,450297.79787696444,46.30626180204594,693150.8287762507,71.27999270027112,242853.03089928627,17.06948874957582,1228659.641332729,118032.38410161925,46336.183747761876,29703.510918887132,1466354.4978292526,119980.47887403665,40194.67985039239,39055.094446602074
Nashville,Tennessee,SRCE,2050,979497.367861704,1408919.5730348022,1657952.8850302878,429422.20517309825,43.84107801234324,678455.5171685838,69.26568048362284,249033.31199548556,17.6754810396359,1210225.0762264517,119655.52248869337,42965.34645223472,36073.62786742241,1445989.150228427,127293.0880429854,37276.497533858266,47394.14922501717
Newport News,Virginia,SRCA,2027,1603108.6910768675,616886.0338676615,682486.2910259091,-986222.657209206,-61.519388092564306,-920622.4000509584,-57.42732262480232,65600.25715824764,10.634096665628297,545351.1719771303,24701.93383456605,43231.47146607103,3601.456589894043,621428.9684859161,18503.56309742756,37811.656651097095,4742.102791468224
Newport News,Virginia,SRCA,2028,1539102.1430715837,590913.3982928755,655493.0149453802,-948188.7447787082,-61.606615847237364,-883609.1281262035,-57.410687919827474,64579.61665250466,10.928778538288778,522111.3680034679,24802.344432286143,40104.29459449687,3895.3912626246056,596953.4788623373,18415.32161649388,34983.889140740626,5140.3253258083305
Newport News,Virginia,SRCA,2029,1506549.9665316714,570265.1367133516,641986.3952593588,-936284.8298183198,-62.14761213488347,-864563.5712723125,-57.38698287337138,71721.25854600722,12.576826800137791,503963.78759271954,24869.682484719197,37202.9664479091,4228.700188003763,585689.290526603,18339.46963567044,32417.61561797211,5540.019479113241
Newport News,Virginia,SRCA,2030,1455393.219742279,550777.324675979,621220.4642085208,-904615.8950663,-62.156115803981095,-834172.7555337582,-57.31597098421782,70443.13953254186,12.789767547889412,486606.26551318774,24970.599851974755,34511.43371110905,4689.0255997074,566612.1110900469,18340.60527082591,30084.4387493731,6183.309098274915
Newport News,Virginia,SRCA,2031,1408367.275946535,531593.8428377178,601281.7918007604,-876773.4331088171,-62.25460134463544,-807085.4841457745,-57.30646386989848,69687.94896304258,13.109246824801271,469898.0558689354,25010.502440963268,32014.4409420978,4670.843585721323,548898.4134483385,18307.037980854948,27900.284263094705,6176.0561084723095
Newport News,Virginia,SRCA,2032,1355844.0604569844,513161.9006416436,578573.5340288185,-842682.1598153408,-62.15184949302477,-777270.526428166,-57.327427917203735,65411.633387174865,12.74678289744152,455305.47644068144,25091.93889569401,29698.34749614158,3066.1378091266038,530402.1051712667,18295.397993749368,25833.353651245703,4042.6772125567622
Newport News,Virginia,SRCA,2033,1339843.91634235,496304.110762333,571656.5245855399,-843539.8055800169,-62.95806513663194,-768187.39175681,-57.33409559032,75352.41382320697,15.182709993569096,440825.52199896827,25157.80068979214,27551.826865622246,2768.961207950289,525789.2680368919,18333.85662028123,23907.230199213693,3626.169729153067
Newport News,Virginia,SRCA,2034,1290575.3868787491,480280.92908642476,551093.8521971891,-810294.4577923244,-62.78551923665753,-739481.53468156,-57.2985927207238,70812.92311076436,14.744063072723387,426599.7111531485,25277.715446028324,25561.746866428697,2841.7556208192204,506700.3887146888,18466.777895967964,22212.34414152276,3714.3414450095183
Newport News,Virginia,SRCA,2035,1250086.09034508,465228.3124874233,534309.027184615,-784857.7778576567,-62.78429813109917,-715777.063160465,-57.25822154879575,69080.71469719172,14.848777007538466,413156.1394157543,25452.263446040568,23715.831973731303,2904.0776518971475,491205.5984958033,18688.4157097469,20620.33018398102,3794.682795083867
Newport News,Virginia,SRCA,2036,1212714.8061151672,451637.5158391245,519604.4121986279,-761077.2902760427,-62.7581428410272,-693110.3939165394,-57.15361851125261,67966.89635950339,15.04899260488217,400525.49861620314,25666.046022818708,22003.14064466103,3442.8305554416347,476969.97164497164,18996.370710456646,19142.374412314446,4495.695430885197
Newport News,Virginia,SRCA,2037,1178157.3424067858,437871.73160098377,504814.44495440414,-740285.610805802,-62.83418896269981,-673342.8974523817,-57.15220482154366,66942.71335342037,15.288201663226522,388670.783732065,25919.416989999496,20413.476849847106,2868.0540290721665,463905.57195844414,19401.284109120214,17760.3269848144,3747.261902025387
Newport News,Virginia,SRCA,2038,1146626.0536880577,426149.53997902485,492911.78243788314,-720476.5137090329,-62.83447959268508,-653714.2712501746,-57.01198478331621,66762.2424588583,15.666388484695851,377494.41774664493,26205.561455269417,18937.494226533723,3512.066550576794,451936.47954103275,19915.12005373549,16469.268857810654,4590.913985304267
Newport News,Virginia,SRCA,2039,1116665.3132764357,414563.6152551868,480658.25988304266,-702101.6980212489,-62.87485513105039,-636007.053393393,-56.95592455784884,66094.64462785586,15.943185121822848,367109.6224746525,26532.665154235714,17567.759362337838,3353.5682639607708,440443.96377940476,20550.72478630168,15281.818037084553,4381.753280251688
Newport News,Virginia,SRCA,2040,1090463.9103799688,403906.0942056637,469670.22875446,-686557.816174305,-62.96015939996364,-620793.6816255088,-56.929319321461556,65764.13454879628,16.282035723707118,357588.8435869765,26906.702656433445,16296.522163198588,3114.025799055161,430095.62524980784,21329.841053349188,14177.805931543942,4066.956519759001
Newport News,Virginia,SRCA,2041,1057216.6299704844,395196.2681809702,456399.16309456486,-662020.3617895142,-62.619177850805904,-600817.4668759196,-56.83011880854478,61202.894913594646,15.486708716988268,348935.7790435013,27324.915119164467,15117.301683475685,3818.272334828801,415963.0600613356,22265.862883120408,13137.880625810873,5032.359524297907
Newport News,Virginia,SRCA,2042,1035772.663365919,387236.7912915766,448753.56939860265,-648535.8720743424,-62.613727414548194,-587019.0939673164,-56.67451118662451,61516.77810702607,15.886088174071755,341075.24383076973,27785.210918472392,14023.430399459303,4352.906142875167,407459.56046157447,23379.82468669323,12186.59757539358,5727.586674941346
Newport News,Virginia,SRCA,2043,1015569.9412189332,380133.7769632478,442181.9388816123,-635436.1642556854,-62.56941432246469,-573388.0023373209,-56.459725624521205,62048.16191836452,16.322717337576524,334079.3968340337,28289.946575361413,13008.655111538757,4755.778442313902,399927.4817975138,24697.515637559412,11303.64728094252,6253.294165596587
Newport News,Virginia,SRCA,2044,1003134.6174814224,373629.0386011222,437185.1426195348,-629505.5788803002,-62.75384857725322,-565949.4748618875,-56.41809832889838,63556.10401841259,17.01048297968714,328046.7623424092,28843.272351768694,12067.099211067612,4671.904695876761,394319.1396291299,26250.3844180269,10460.954979708296,6154.663592669724
Newport News,Virginia,SRCA,2045,989780.7733605944,368187.7558991735,432169.5750793183,-621593.017461421,-62.801080218090256,-557611.198281276,-56.33683875147659,63981.81918014481,17.377497799700308,322733.191107872,29437.512161840914,11193.62984534639,4823.42278411422,388048.819412377,28060.489556578737,9710.289754179852,6349.976356182698
Newport News,Virginia,SRCA,2046,980367.8679640512,363946.4489043936,429263.6908307002,-616421.4190596576,-62.876542490095254,-551104.177133351,-56.21401875174057,65317.241926306626,17.946937557141833,318414.3506662968,30081.626855109807,10383.542654717521,5066.928728269499,383422.1252922432,30166.844162766825,9001.510588237248,6673.210787452958
Newport News,Virginia,SRCA,2047,970492.093678452,362368.39533394604,429469.7305288176,-608123.6983445059,-62.66137584279922,-541022.3631496343,-55.74722006224694,67101.33519487159,18.51743586331069,314922.7389382145,30774.04933805416,9633.10630647878,7038.500751198604,379232.6866520678,32618.403110484935,8356.56140371086,9262.079362554028
Newport News,Virginia,SRCA,2048,968065.7802681644,361138.0861364562,430847.547779286,-606927.6941317082,-62.69488153620954,-537218.2324888783,-55.49398020659952,69709.46164282982,19.302716694491775,312459.1890732914,31520.299584724726,8937.391522932829,8221.205955507226,376804.14315455826,35476.17714462907,7752.960733852927,10814.266746245736
Newport News,Virginia,SRCA,2049,972433.9222240328,359744.52868953487,432230.08455311303,-612689.3935344979,-63.00576106325344,-540203.8376709197,-55.55172699399781,72485.55586357816,20.14917534051903,311029.60483108,32321.22298665652,8290.430777171194,8103.270094627129,375586.0868996705,38797.96952065635,7191.598098027043,10654.43003475919
Newport News,Virginia,SRCA,2050,979497.367861704,363292.51246121357,440164.6630759838,-616204.8554004903,-62.91031253567317,-539332.7047857202,-55.06219031125248,76872.15061477025,21.15984997708352,310659.7706425259,33177.0036343528,7687.323421334521,11768.414763000332,375397.76710289414,42635.872005599806,6669.479387904314,15461.544579585592
Oakland,California,CANO,2027,1603108.6910768675,847440.7806319695,945895.3447473522,-755667.9104448981,-47.137659140085375,-657213.3463295153,-40.99618135611509,98454.56411538273,11.61786951555026,763671.8681755308,40714.85647164366,35127.23927429761,7926.816710497417,874156.8894265422,30534.28706662573,30784.252934974156,10419.91531921008
Oakland,California,CANO,2028,1539102.1430715837,815335.1728643234,913029.6097905606,-723766.9702072603,-47.02527206952228,-626072.5332810231,-40.677776721925106,97694.43692623719,11.982119768368452,733015.1836982412,41137.99568354192,32586.28735904654,8595.70612349377,842259.9152522935,30964.978148826805,28480.978667950723,11323.737721489475
Oakland,California,CANO,2029,1506549.9665316714,791313.4541278324,900079.9347851122,-715236.5124038389,-47.47512716424749,-606470.0317465592,-40.255553763195394,108766.48065727972,13.745056410946487,709622.3231582933,41502.08367783862,30228.846250468298,9960.201041232245,829191.1428073237,31490.210973184352,26356.11556360184,13042.465441002289
Oakland,California,CANO,2030,1455393.219742279,769757.7135880572,877631.3085130504,-685635.5061542218,-47.109983532535225,-577761.9112292286,-39.697993874915724,107873.59492499323,14.013967384901422,687380.9577581867,41904.96000293615,28041.87201031591,12429.923816618408,804577.9396236177,32207.01352074859,24470.59248929085,16375.762879393318
Oakland,California,CANO,2031,1408367.275946535,749226.4211781841,857635.3773163004,-659140.8547683508,-46.801772948420414,-550731.8986302345,-39.10428110878242,108408.95613811631,14.46945183375134,666182.4236736937,42210.685779222,26012.96900311461,14820.342722153731,782458.5275090609,32906.55669439135,22688.459163039235,19581.833949808966
Oakland,California,CANO,2032,1355844.0604569844,732202.2631911881,837714.1251187769,-623641.7972657963,-45.996572574548075,-518129.9353382075,-38.21456688489478,105511.86192758882,14.410207019537472,647302.4947176765,42599.30805969211,24131.053678497723,18169.406735321754,759094.0221819424,33674.52163289222,21018.90326654193,23926.6780374005
Oakland,California,CANO,2033,1339843.91634235,714224.5648537158,834065.0615443615,-625619.3514886341,-46.69345017414545,-505778.85479798843,-37.74908768319208,119840.4966906457,16.779105982610787,630148.8653314004,42976.0690354691,22386.922811829318,18712.707675016896,755406.0434070997,34729.36840965764,19442.06490985304,24487.584817751223
